Date,asset1,holdings1,cash1,total asset1,return1,positions1,asset2,holdings2,cash2,total asset2,return2,positions2,z,total asset,z upper limit,z lower limit
2014-05-16,4.489999771118164,0.0,19413.479206085205,19413.479206085205,0.0,0.0,4.019999980926514,0.0,21501.84959077835,21501.84959077835,0.0,0.0,-0.006910135413885135,40915.328796863556,0.45594600925079265,-0.37031754716565835
2014-05-19,4.635000228881836,0.0,19413.479206085205,19413.479206085205,0.0,0.0,4.090000152587891,0.0,21501.84959077835,21501.84959077835,0.0,0.0,-0.02714671544872516,40915.328796863556,0.45594600925079265,-0.37031754716565835
2014-05-20,4.559999942779541,0.0,19413.479206085205,19413.479206085205,0.0,0.0,4.050000190734863,0.0,21501.84959077835,21501.84959077835,0.0,0.0,-0.02586048740617172,40915.328796863556,0.45594600925079265,-0.37031754716565835
2014-05-21,4.559999942779541,0.0,19413.479206085205,19413.479206085205,0.0,0.0,4.099999904632568,0.0,21501.84959077835,21501.84959077835,0.0,0.0,0.09516557869447176,40915.328796863556,0.45594600925079265,-0.37031754716565835
2014-05-22,4.579999923706055,0.0,19413.479206085205,19413.479206085205,0.0,0.0,4.010000228881836,0.0,21501.84959077835,21501.84959077835,0.0,0.0,-0.14884368857835387,40915.328796863556,0.45594600925079265,-0.37031754716565835
2014-05-23,4.622499942779541,0.0,19413.479206085205,19413.479206085205,0.0,0.0,4.019999980926514,0.0,21501.84959077835,21501.84959077835,0.0,0.0,-0.18023302405608776,40915.328796863556,0.45594600925079265,-0.37031754716565835
2014-05-27,4.704999923706055,0.0,19413.479206085205,19413.479206085205,0.0,0.0,4.039999961853027,0.0,21501.84959077835,21501.84959077835,0.0,0.0,-0.23974022701546746,40915.328796863556,0.45594600925079265,-0.37031754716565835
2014-05-28,4.744999885559082,-17955.079566955566,37368.55877304077,19413.479206085205,0.0,-1.0,4.0,17164.0,4337.849590778351,21501.84959077835,0.0,1.0,-0.3888853147988697,40915.328796863556,0.45594600925079265,-0.37031754716565835
2014-05-29,4.737500190734863,0.0,19441.85805130005,19441.85805130005,0.001461811399882773,1.0,4.03000020980835,0.0,21630.58049106598,21630.58049106598,0.005986968690490535,-1.0,-0.30645843414124696,41072.43854236603,0.45594600925079265,-0.37031754716565835
2014-05-30,4.75,-17974.0,37415.85805130005,19441.85805130005,0.0,-1.0,4.0,17164.0,4466.580491065979,21630.58049106598,0.0,1.0,-0.39542594238882006,41072.43854236603,0.45594600925079265,-0.37031754716565835
2014-06-02,4.735000133514404,-17917.240505218506,37415.85805130005,19498.617546081543,0.002919448060556995,0.0,3.9700000286102295,17035.270122766495,4466.580491065979,21501.850613832474,-0.005951290918275398,0.0,-0.4484206692882682,41000.46815991402,0.45594600925079265,-0.37031754716565835
